06:48	70.4359619	0
06:49	70.4587143	0
06:50	70.4800447	0
06:51	70.4937919	0
06:52	70.5004299	0
06:53	70.5066530	0
06:54	70.5124872	0
06:56	70.7000000	0
06:57	70.7000000	0
06:58	70.7000000	0
06:59	70.7000000	0
07:00	70.7000000	0
07:01	70.7000000	0
07:02	70.7000000	0
07:03	70.7000000	0
07:04	70.7000000	0
07:05	70.7062500	0
07:06	70.7121094	0
07:07	70.7176025	0
07:08	70.7227524	0
07:09	70.7275804	0
07:10	70.7321066	0
07:11	70.7363499	0
07:12	70.7403281	0
07:13	70.7440575	0
07:14	70.7538040	0
07:15	70.7629412	0
07:16	70.7715074	0
07:17	70.7795382	0
07:18	70.7870670	0
07:19	70.7941253	0
07:20	70.8007425	0
07:21	70.8131961	0
07:22	70.8248713	0
07:23	70.8358169	0
07:24	70.8460783	0
07:26	71.0000000	0
07:31	71.2000000	0
07:32	71.2000000	0
07:33	71.2000000	0
07:34	71.2000000	0
07:35	71.2000000	0
07:36	71.2062500	0
07:37	71.2121094	0
07:38	71.2176025	0
07:39	71.2227524	0
07:40	71.2338304	0
07:41	71.2567160	0
07:42	71.2781712	0
07:43	71.3045355	0
07:44	71.3230020	0
07:45	71.3403144	0
07:46	71.3502948	0
07:47	71.3596513	0
07:48	71.3621731	0
07:49	71.3645373	0
07:50	71.3730037	0
07:51	71.3809410	0
07:52	71.3946322	0
07:53	71.4012177	0
07:54	71.4073916	0
07:55	71.4131796	0
07:56	71.4248559	0
07:57	71.4358024	0
07:58	71.4398147	0
07:59	71.4498263	0
08:00	71.4592122	0
08:01	71.4680114	0
08:02	71.4762607	0
08:03	71.4839944	0
08:04	71.4912447	0
08:05	71.4980420	0
08:06	71.5044143	0
08:07	71.5103884	0
08:09	71.7000000	0
08:10	71.7000000	0
08:11	71.7062500	0
08:12	71.7121094	0
08:13	71.7176025	0
08:14	71.7227524	0
08:15	71.7338304	0
08:16	71.7442160	0
08:17	71.7477025	0
08:18	71.7509711	0
08:19	71.7602854	0
08:20	71.7690175	0
08:21	71.7772039	0
08:22	71.7973787	0
08:23	71.8162925	0
08:24	71.8340242	0
08:25	71.8568977	0
08:26	71.8845916	0
08:27	71.9043046	0
08:28	71.9227856	0
08:29	71.9401115	0
08:30	71.9563545	0
08:31	71.9715824	0
08:32	71.9983585	0
08:33	72.0234611	0
08:34	72.0532448	0
08:35	72.0749170	0
08:36	72.0952346	0
08:37	72.1080325	0
08:38	72.1200305	0
08:39	72.1312785	0
08:40	72.1418236	0
08:41	72.1579597	0
08:42	72.1730872	0
08:43	72.1872692	0
08:47	72.5000000	0
08:48	72.5000000	0
08:49	72.5062500	0
08:51	72.6000000	0
08:52	72.6000000	0
08:53	72.6000000	0
08:54	72.6000000	0
08:55	72.6000000	0
08:56	72.6000000	0
08:57	72.6062500	0
08:58	72.6121094	0
08:59	72.6176025	0
09:00	72.6227524	0
09:01	72.6275804	0
09:02	72.6321066	0
09:03	72.6425999	0
09:04	72.6524374	0
09:05	72.6616601	0
09:06	72.6703063	0
09:07	72.6784122	0
09:08	72.6860114	0
09:09	72.6993857	0
09:10	72.7056741	0
09:11	72.7178195	0
09:12	72.7292058	0
09:13	72.7398804	0
09:18	78.0000000	1
09:19	77.6937500	1
09:20	77.4128906	1
09:21	77.1558350	1
09:22	76.9148453	1
09:23	76.6889174	1
09:24	76.4771101	1
09:25	76.2722907	1
09:26	76.0802726	1
09:27	75.9002555	1
09:28	75.7377395	1
09:29	75.5853808	1
09:30	75.4487945	1
09:31	75.3144949	1
09:32	75.1885889	1
09:33	75.0705521	1
09:34	74.9598926	1
09:35	74.8561493	1
09:36	74.7588900	1
09:37	74.6677094	1
09:38	74.5884775	1
09:39	74.5141977	1
09:40	74.4445603	1
09:41	74.3792753	1
09:42	74.3180706	1
09:43	74.2606912	1
09:44	74.2068980	1
09:45	74.1564669	1
09:46	74.1091877	1
09:47	74.0648635	1
09:48	74.0233095	1
09:49	73.9843527	1
09:51	73.4000000	0
09:52	73.4000000	0
09:53	73.4000000	0
09:54	73.3937500	1
09:55	73.3566406	1
09:56	73.3093506	1
09:57	73.2400162	1
09:58	73.1500152	1
09:59	73.0156392	1
